,url,name,active_from,active_to,position,college,height,weight,birth_date,NBA_2p,NBA_2pa,NBA_2pp,NBA_3p,NBA_3pa,NBA_3pp,NBA_ast,NBA_blk,NBA_drb,NBA_fg,NBA_fga,NBA_fgp,NBA_ft,NBA_fta,NBA_ftp,NBA_g,NBA_mp,NBA_orb,NBA_pts,NBA_stl,NBA_tov,NBA_trb,NCAA_2p,NCAA_2pa,NCAA_2pp,NCAA_3p,NCAA_3pa,NCAA_3pp,NCAA_ast,NCAA_blk,NCAA_drb,NCAA_fg,NCAA_fga,NCAA_fgp,NCAA_ft,NCAA_fta,NCAA_ftp,NCAA_g,NCAA_mp,NCAA_orb,NCAA_pts,NCAA_stl,NCAA_tov,NCAA_trb
1021,/players/d/dawsoto01.html,Tony Dawson,1991,1995,F,Florida State,6-7,215,"August 25, 1967",,,,,,,,,,,,,,,,,,,,,,,7.2,12.8,.561,0.4,1.5,.295,0.8,0.2,,7.6,14.2,.533,3.8,5.2,.732,60,32.3,,19.4,0.9,2.4,7.2
1022,/players/d/dayto01.html,Todd Day,1993,2001,G-F,Arkansas,6-6,188,"January 7, 1970",4.2,9.2,.456,0.4,1.9,.223,1.8,0.7,2.6,4.6,11.1,.415,3.0,4.4,.698,76,28.0,1.5,12.7,1.4,1.7,4.1,4.8,9.1,.527,1.8,4.6,.384,2.5,0.8,,6.6,13.7,.479,3.9,5.3,.747,127,28.2,,18.9,2.1,2.5,5.3
1023,/players/d/dayeau01.html,Austin Daye,2010,2015,F,Gonzaga,6-11,220,"June 5, 1988",1.7,4.2,.415,1.0,2.4,.401,1.1,0.5,2.9,2.7,6.5,.410,1.1,1.5,.759,72,20.1,0.9,7.5,0.5,0.8,3.8,3.2,6.4,.495,0.9,2.2,.422,1.0,1.9,4.9,4.1,8.6,.477,2.5,3.1,.790,67,22.5,0.9,11.6,0.7,1.9,5.8
1024,/players/d/dayeda01.html,Darren Daye,1984,1988,F-G,UCLA,6-8,220,"November 30, 1960",3.2,6.2,.517,0.0,0.1,.143,3.0,0.2,2.2,3.2,6.3,.512,2.2,3.1,.715,80,19.7,1.2,8.7,0.7,1.7,3.4,,,,,,,,,,4.0,7.1,.555,2.1,3.3,.648,114,24.6,,10.1,,,
1025,/players/d/decolna01.html,Nando De Colo,2013,2014,G,,6-5,200,"June 23, 1987",1.0,2.1,.460,0.4,1.1,.340,1.4,0.1,1.3,1.4,3.3,.418,0.7,0.7,.886,47,10.5,0.3,3.8,0.5,0.7,1.6,,,,,,,,,,,,,,,,,,,,,,
1026,/players/d/deangbi01.html,Billy DeAngelis,1971,1971,G,Saint Joseph's,6-1,180,"October 5, 1946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,/players/d/debusda01.html,Dave DeBusschere,1963,1974,F-G,Detroit Mercy,6-6,220,"October 16, 1940",,,,,,,,,,3.5,8.9,.391,,,,15,20.3,,8.6,,,,,,,,,,,,,10.1,24.0,.423,,,,80,,,24.8,,,
1028,/players/d/declean01.html,Andrew DeClercq,1996,2005,F-C,Florida,6-10,230,"February 1, 1973",2.0,3.8,.520,0.0,0.0,,0.5,0.4,2.5,2.0,3.8,.520,1.3,2.1,.603,71,15.0,1.7,5.3,0.5,1.1,4.2,3.9,7.3,.534,0.0,0.1,.333,1.1,1.4,,3.9,7.4,.531,2.3,3.5,.663,128,27.4,,10.2,1.1,2.4,7.5
1029,/players/d/delonna01.html,Nate DeLong,1952,1952,C,Wisconsin-River Falls,6-6,220,"January 5, 1926",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,/players/d/deprejo01.html,Joe DePre,1971,1973,G,St. John's,6-3,185,"December 19, 1947",1.7,4.2,.395,0.0,0.1,.333,1.0,,0.7,1.7,4.4,.393,0.7,1.2,.630,46,12.2,0.3,4.2,,,1.1,,,,,,,,,,,,,,,,,,,,,,
1031,/players/d/derozde01.html,DeMar DeRozan,2010,2021,G-F,USC,6-6,220,"August 7, 1989",6.5,13.4,.485,0.1,0.6,.096,1.8,0.4,2.9,6.6,14.1,.467,4.0,4.9,.813,82,34.8,0.9,17.2,1.0,1.8,3.8,5.3,9.5,.562,0.2,1.0,.167,1.5,0.4,3.3,5.5,10.5,.523,2.7,4.2,.646,35,33.4,2.4,13.9,0.9,2.1,5.7
1032,/players/d/dezonha01.html,Hank DeZonie,1951,1951,C-F,Clark Atlanta University,6-6,215,"February 12, 1922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,/players/d/deanegr01.html,Greg Deane,1980,1980,G,Utah,6-4,190,"December 6, 1957",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,8.0,.528,,,,113,22.7,,10.7,,,
1034,/players/d/deckga01.html,Gabriel Deck,2021,2021,F,,6-8,232,"February 8, 1995",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,/players/d/dedmode01.html,Dewayne Dedmon,2014,2021,C,USC,7-0,245,"August 12, 1989",0.0,0.3,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,.000,0.3,0.5,.500,4,1.5,0.0,0.3,0.0,0.0,0.0,3.0,5.7,.528,0.0,0.1,.000,0.5,1.7,4.0,3.0,5.8,.520,1.1,1.7,.614,51,22.7,2.3,7.1,0.9,1.5,6.4
1036,/players/d/deedo01.html,Don Dee,1969,1969,F,Saint Mary of the Plains College,6-8,210,"August 9, 1943",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,/players/d/deesar01.html,Archie Dees,1959,1962,F-C,Indiana,6-8,205,"February 22, 1936",,,,,,,,,,3.7,8.5,.439,,,,73,17.0,,9.7,,,,,,,,,,,,,8.2,18.4,.445,,,,68,,,22.7,,,
1038,/players/d/deherte01.html,Terry Dehere,1994,1999,G,Seton Hall,6-2,190,"September 12, 1971",2.9,6.5,.443,0.6,2.0,.294,2.8,0.1,1.5,3.5,8.6,.407,2.9,3.7,.784,80,22.2,0.4,10.4,0.6,2.0,1.9,3.7,7.6,.486,2.5,6.3,.389,2.5,0.3,,6.1,13.9,.442,4.8,5.8,.822,128,33.4,,19.5,1.2,2.7,3.2
1039,/players/d/dehnere01.html,Red Dehnert,1947,1947,F,Columbia University,6-3,175,"January 24, 1924",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,/players/d/dejeabr01.html,Bryce Dejean-Jones,2016,2016,G,"USC, UNLV, Iowa State",6-6,209,"August 21, 1992",,,,,,,,,,,,,,,,,,,,,,,2.8,5.1,.548,0.8,2.5,.329,2.1,0.3,3.5,3.6,7.6,.476,2.5,3.5,.722,33,23.0,1.2,10.5,1.1,1.5,4.7
1041,/players/d/dekkesa01.html,Sam Dekker,2016,2019,F,Wisconsin,6-9,230,"May 6, 1994",1.9,3.1,.591,0.8,2.4,.321,1.0,0.3,2.5,2.6,5.6,.473,0.5,0.9,.559,77,18.4,1.2,6.5,0.5,0.5,3.7,3.2,5.3,.591,1.3,3.6,.348,1.3,0.5,3.4,4.4,9.0,.493,2.0,2.8,.695,113,27.9,1.6,12.1,0.6,1.0,5.0
1042,/players/d/delnevi01.html,Vinny Del Negro,1989,2002,G,NC State,6-4,185,"August 9, 1966",3.8,8.0,.470,0.1,0.4,.313,3.3,0.1,2.1,3.9,8.5,.462,1.8,2.0,.871,76,24.4,0.5,9.7,0.8,1.5,2.6,,,.525,,,.447,2.6,0.1,,3.3,6.6,.502,1.8,2.2,.825,103,22.1,,9.1,0.9,1.1,2.9
1043,/players/d/delanma01.html,Malcolm Delaney,2017,2018,G,Virginia Tech,6-3,190,"March 11, 1989",1.2,3.0,.391,0.9,2.3,.371,3.0,0.1,1.7,2.0,5.3,.382,1.4,1.7,.804,54,18.8,0.2,6.3,0.6,1.2,1.9,2.7,6.3,.432,1.9,5.3,.363,4.0,0.2,2.7,4.7,11.7,.401,5.3,6.3,.845,136,34.5,0.8,16.6,1.3,2.8,3.5
1044,/players/d/delebi01.html,Bison Dele,1992,1999,F-C,"Maryland, Arizona",6-9,235,"April 6, 1969",1.9,3.7,.519,0.0,0.0,.000,0.2,0.8,1.5,1.9,3.7,.513,0.8,1.0,.800,21,11.4,1.1,4.6,0.7,1.2,2.7,4.9,8.2,.592,0.0,0.0,.000,0.5,1.2,,4.9,8.2,.591,2.7,3.8,.696,67,23.4,,12.4,0.7,1.8,6.8
1045,/players/d/delfica01.html,Carlos Delfino,2005,2013,G,,6-6,230,"August 29, 1982",1.1,2.7,.402,0.3,1.2,.257,1.3,0.2,1.4,1.4,3.9,.359,0.8,1.3,.575,30,15.3,0.4,3.9,0.7,0.8,1.8,,,,,,,,,,,,,,,,,,,,,,
1046,/players/d/delgaan01.html,Ángel Delgado,2019,2019,C,Seton Hall,6-10,245,"November 20, 1994",,,,,,,,,,,,,,,,,,,,,,,4.9,9.0,.541,0.0,0.0,.000,1.7,0.8,7.1,4.9,9.1,.538,2.3,4.3,.539,132,30.6,3.9,12.1,0.6,2.2,11.0
1047,/players/d/delkto01.html,Tony Delk,1997,2006,G,Kentucky,6-1,189,"January 28, 1974",3.5,8.3,.424,0.5,2.0,.268,2.2,0.2,1.7,4.1,10.4,.393,1.4,2.0,.735,77,21.8,0.5,10.1,0.9,1.4,2.2,3.0,5.5,.549,2.1,5.4,.397,1.6,0.3,,5.1,10.8,.474,1.8,2.6,.709,133,23.7,,14.2,1.5,1.5,3.5
1048,/players/d/dellama01.html,Matthew Dellavedova,2014,2021,G,Saint Mary's,6-3,200,"September 8, 1990",0.6,2.1,.307,1.0,2.5,.407,3.0,0.0,1.3,1.7,4.6,.362,0.4,0.6,.763,67,20.6,0.6,4.8,0.4,0.9,1.9,2.2,4.9,.456,2.1,5.6,.378,5.6,0.1,2.6,4.3,10.5,.415,3.4,4.0,.860,136,36.4,0.8,14.2,1.1,2.5,3.4
1049,/players/d/dembofe01.html,Fennis Dembo,1989,1989,F,Wyoming,6-5,215,"January 24, 1966",,,,,,,,,,,,,,,,,,,,,,,,,.561,,,.396,3.2,0.7,,6.4,12.6,.506,4.0,5.3,.770,129,35.2,,17.9,1.4,,7.4
1050,/players/d/demicla01.html,Larry Demic,1980,1982,F-C,Arizona,6-9,225,"June 27, 1957",1.7,3.3,.508,0.0,0.0,.000,0.4,0.2,1.7,1.7,3.3,.504,0.8,1.2,.630,76,12.7,1.5,4.1,0.2,0.8,3.2,,,,,,,,,,4.2,7.7,.553,,,,76,22.6,,10.3,,,
1051,/players/d/dempsde01.html,Dell Demps,1994,1997,G,University of the Pacific,6-3,205,"February 12, 1970",,,,,,,,,,,,,,,,,,,,,,,3.2,6.3,.504,2.0,5.1,.394,3.0,0.2,,5.2,11.4,.455,2.7,4.0,.695,115,31.3,,15.1,0.6,2.4,4.9
1052,/players/d/dempsge01.html,George Dempsey,1955,1959,G,King's College,6-2,190,"July 19, 1929",,,,,,,,,,1.8,3.7,.475,,,,72,20.1,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,
1053,/players/d/denglu01.html,Luol Deng,2005,2019,F,Duke,6-9,237,"April 16, 1985",5.4,11.2,.481,0.3,1.0,.269,1.9,0.6,5.0,5.7,12.2,.463,2.7,3.5,.750,78,33.4,1.6,14.3,0.9,1.3,6.6,4.6,8.9,.515,1.1,3.0,.360,1.8,1.1,4.7,5.7,11.9,.476,2.6,3.7,.710,37,31.1,2.2,15.1,1.3,2.2,6.9
1054,/players/d/dennake01.html,Kenny Dennard,1982,1984,F,Duke,6-8,220,"October 18, 1958",0.5,1.5,.324,0.0,0.0,,0.3,0.0,1.5,0.5,1.5,.324,0.3,0.4,.667,22,10.2,0.9,1.3,0.7,0.2,2.4,,,,,,,,,,3.9,7.5,.513,1.3,2.2,.588,117,30.7,,9.0,,,
1055,/players/d/dennibl01.html,Blaine Denning,1953,1953,G,Lawrence Technological University,6-2,175,"September 19, 1930",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,/players/d/dentmju01.html,Justin Dentmon,2012,2013,G,Washington,5-11,185,"September 5, 1985",1.0,1.0,1.000,0.0,2.0,.000,0.5,0.0,0.5,1.0,3.0,.333,0.0,0.0,,2,9.5,0.0,2.0,0.5,0.5,0.5,2.4,5.2,.471,1.0,2.9,.349,3.0,0.1,2.1,3.4,8.0,.428,2.8,3.6,.789,133,27.3,1.0,10.7,1.4,2.3,3.2
1057,/players/d/dentora01.html,Randy Denton,1972,1977,C,Duke,6-10,240,"February 18, 1949",3.8,8.7,.435,0.0,0.0,.000,0.8,,4.2,3.8,8.7,.434,1.0,1.4,.709,39,18.2,2.5,8.5,,1.3,6.7,,,,,,,,,,8.3,15.4,.535,,,,84,,,19.7,,,
1058,/players/d/derliro01.html,Rod Derline,1975,1976,G,Seattle University,6-0,175,"March 11, 1952",,,,,,,,,,1.5,3.7,.403,,,,49,6.9,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
1059,/players/d/derrima01.html,Marcus Derrickson,2019,2019,F,Georgetown,6-7,249,"February 1, 1996",,,,,,,,,,,,,,,,,,,,,,,2.0,3.9,.513,1.3,3.3,.397,1.4,0.6,4.0,3.3,7.2,.459,2.4,2.8,.856,89,25.7,1.7,10.3,0.5,1.7,5.6
1060,/players/d/deutsda01.html,Dave Deutsch,1967,1967,G,University of Rochester,6-1,170,"May 13, 1945",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,/players/d/devlico01.html,Corky Devlin,1956,1958,G,George Washington,6-5,195,"December 21, 1931",,,,,,,,,,2.7,7.1,.378,,,,71,17.5,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,
1062,/players/d/digreer01.html,Ernie DiGregorio,1974,1978,G,Providence,6-0,180,"January 15, 1951",,,,,,,,,,3.3,7.5,.440,,,,31,23.0,,7.8,,,,,,,,,,,,,8.8,18.8,.468,,,,86,36.7,,20.5,,,
1063,/players/d/divindo01.html,Donte DiVincenzo,2019,2021,G,Villanova,6-4,203,"January 31, 1997",2.3,4.0,.567,1.3,3.7,.336,2.3,0.3,3.8,3.5,7.7,.455,1.0,1.3,.733,66,23.0,1.0,9.2,1.3,1.4,4.8,2.0,3.6,.573,1.5,4.0,.378,2.4,0.2,2.9,3.6,7.6,.469,1.6,2.2,.705,85,25.4,1.1,10.2,0.9,1.6,4.0
1064,/players/d/diakima01.html,Mamadi Diakite,2021,2021,F,Virginia,6-9,228,"January 21, 1997",,,,,,,,,,,,,,,,,,,,,,,2.7,5.0,.547,0.2,0.6,.337,0.3,1.2,2.9,3.0,5.6,.524,1.3,1.8,.720,134,20.9,1.2,7.4,0.5,1.0,4.1
1065,/players/d/dialde01.html,Derrick Dial,2000,2004,G,Eastern Michigan,6-4,184,"December 20, 1975",1.0,2.2,.466,0.1,0.3,.200,0.6,0.2,0.8,1.1,2.5,.434,0.4,0.6,.571,33,6.3,0.4,2.6,0.1,0.4,1.2,3.9,7.2,.546,1.8,4.7,.377,2.0,0.5,,5.7,11.8,.480,2.4,3.1,.774,122,31.2,,15.5,1.0,1.4,5.7
1066,/players/d/diallch01.html,Cheick Diallo,2017,2020,F,Kansas,6-8,219,"September 13, 1996",2.0,3.4,.580,0.0,0.0,,0.4,0.4,3.2,2.0,3.4,.580,1.0,1.3,.758,52,11.2,0.9,4.9,0.2,0.5,4.1,1.2,2.1,.569,0.0,0.0,,0.0,0.9,1.9,1.2,2.1,.569,0.6,1.0,.556,27,7.5,0.6,3.0,0.3,0.6,2.5
1067,/players/d/diallha01.html,Hamidou Diallo,2019,2021,G,Kentucky,6-5,202,"July 31, 1998",2.5,5.2,.485,0.3,1.2,.281,0.8,0.2,2.7,2.9,6.4,.446,0.8,1.4,.603,46,19.5,1.0,6.9,0.8,1.1,3.6,2.9,6.4,.458,0.7,2.1,.338,1.2,0.4,2.8,3.6,8.5,.428,2.1,3.4,.616,37,24.8,0.9,10.0,0.8,1.4,3.6
1068,/players/d/diawbo01.html,Boris Diaw,2004,2017,F-C,,6-8,250,"April 16, 1982",1.7,3.7,.471,0.1,0.8,.180,2.3,0.3,1.8,1.9,4.5,.422,0.9,1.2,.740,66,18.2,0.8,4.8,0.6,1.3,2.6,,,,,,,,,,,,,,,,,,,,,,
1069,/players/d/diawaya01.html,Yakhouba Diawara,2007,2010,G-F,Pepperdine,6-7,225,"August 29, 1982",0.6,1.3,.500,0.4,1.2,.318,0.7,0.1,0.7,1.0,2.5,.410,0.4,0.6,.710,54,10.0,0.4,2.8,0.1,0.3,1.1,4.7,9.7,.482,0.8,2.2,.343,1.0,0.1,3.0,5.4,11.9,.456,3.8,5.9,.650,45,32.5,3.0,15.5,0.8,1.9,6.0
1070,/players/d/diazgu01.html,Guillermo Díaz,2008,2008,G,Miami (FL),6-2,192,"March 4, 1985",,,,,,,,,,,,,,,,,,,,,,,3.7,7.5,.493,1.9,4.9,.380,2.6,0.3,2.5,5.5,12.4,.448,2.9,3.9,.740,93,32.6,0.9,15.9,1.3,2.1,3.4
1071,/players/d/dickada01.html,Dan Dickau,2003,2008,G,"Washington, Gonzaga",6-0,190,"September 16, 1978",0.6,1.6,.397,0.2,0.7,.333,0.9,0.0,0.4,0.9,2.3,.378,0.3,0.3,.786,43,6.8,0.2,2.2,0.4,0.6,0.6,2.5,5.6,.449,3.4,7.2,.465,5.3,0.1,,5.9,12.8,.458,5.0,5.8,.865,56,34.3,,20.1,0.8,3.2,3.1
1072,/players/d/dickeka01.html,Kaniel Dickens,2004,2008,F,"Tyler Junior College, Idaho",6-8,215,"July 21, 1978",0.1,0.5,.200,0.3,0.8,.333,0.1,0.1,0.5,0.4,1.3,.286,0.2,0.2,1.000,11,5.5,0.3,1.2,0.2,0.2,0.8,3.1,6.3,.497,0.2,0.7,.351,0.6,0.7,,3.3,6.9,.483,2.4,3.8,.630,55,22.2,,9.3,0.9,2.0,5.7
1073,/players/d/dickehe01.html,Henry Dickerson,1976,1977,G,University of Charleston,6-4,190,"November 27, 1951",,,,,,,,,,1.0,2.0,.500,,,,6,10.5,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
1074,/players/d/dickemi01.html,Michael Dickerson,1999,2003,G-F,Arizona,6-5,190,"June 25, 1975",5.3,11.9,.444,1.5,3.5,.409,2.5,0.5,2.5,6.8,15.5,.436,3.3,4.0,.830,82,37.8,1.0,18.2,1.4,2.0,3.4,4.0,8.0,.494,1.2,3.2,.367,1.5,0.2,,5.1,11.2,.458,2.3,3.2,.728,130,24.1,,13.8,0.8,1.9,3.7
1075,/players/d/dickecl01.html,Clyde Dickey,1975,1975,G,Boise State,6-3,185,"December 14, 1951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,/players/d/dickede01.html,Derrek Dickey,1974,1978,F,Cincinnati,6-7,218,"March 20, 1951",,,,,,,,,,3.4,7.1,.482,,,,80,23.2,,7.7,,,,,,,,,,,,,7.1,14.9,.480,,,,78,34.3,,17.0,,,
1077,/players/d/dickedi01.html,Dick Dickey,1952,1952,G,NC State,6-1,175,"October 26, 1926",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,/players/d/dicksjo01.html,John Dickson,1968,1968,C,Arkansas State University,6-10,240,"November 18, 1945",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,/players/d/dienetr01.html,Travis Diener,2006,2010,G,Marquette,6-1,175,"March 1, 1982",0.6,1.2,.533,0.7,1.9,.360,1.3,0.0,0.6,1.3,3.1,.425,0.5,0.6,.800,26,11.1,0.1,3.8,0.2,0.5,0.7,1.9,4.5,.420,2.4,5.7,.413,5.1,0.1,2.6,4.3,10.2,.416,3.2,3.8,.837,120,31.4,0.5,14.1,1.3,1.9,3.1
1080,/players/d/dienggo01.html,Gorgui Dieng,2014,2021,C,Louisville,6-10,252,"January 18, 1990",3.5,6.9,.510,0.0,0.1,.167,2.0,1.7,5.3,3.5,7.0,.506,2.6,3.3,.783,73,30.0,3.1,9.7,1.0,1.7,8.3,3.3,6.0,.546,0.0,0.0,.333,1.2,2.6,4.9,3.3,6.1,.545,1.7,2.7,.640,102,27.3,3.0,8.3,1.0,1.6,7.9
1081,/players/d/dierkco01.html,Connie Dierking,1959,1971,C-F,Cincinnati,6-9,222,"October 2, 1936",,,,,,,,,,2.7,7.4,.365,,,,71,15.8,,6.9,,,,,,,,,,,,,4.8,11.1,.433,,,,69,,,12.7,,,
1082,/players/d/dietrco01.html,Coby Dietrick,1971,1983,C-F,San Jose State,6-10,220,"July 23, 1948",1.0,2.0,.500,0.0,0.0,,1.0,,4.0,1.0,2.0,.500,0.0,2.0,.000,1,9.0,3.0,2.0,,1.0,7.0,,,,,,,,,,6.5,14.6,.441,,,,72,,,16.3,,,
1083,/players/d/dillcr01.html,Craig Dill,1968,1968,C,Michigan,6-11,215,"December 17, 1944",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,/players/d/dilladw01.html,Dwaine Dillard,1976,1976,F,Eastern Michigan,6-6,230,"March 9, 1949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,/players/d/dillami01.html,Mickey Dillard,1982,1982,G,Florida State,6-3,170,"October 15, 1958",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,10.9,.513,3.9,5.1,.768,115,27.3,,15.1,,,
1086,/players/d/dillebo01.html,Bob Dille,1947,1947,F,Valparaiso,6-3,190,"July 2, 1917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,/players/d/dilloho01.html,Hook Dillon,1950,1950,F,UNC,6-3,180,"January 8, 1924",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,/players/d/dinkiby01.html,Byron Dinkins,1990,1991,G,UNC Charlotte,6-1,170,"June 15, 1967",1.2,2.8,.412,0.0,0.0,,1.6,0.0,1.0,1.2,2.8,.412,0.7,0.8,.889,12,12.4,0.0,3.0,0.2,1.1,1.0,,,.499,,,.343,4.3,0.1,,5.4,12.0,.450,2.1,3.0,.697,118,26.0,,14.0,1.1,,2.5
1089,/players/d/dinkija01.html,Jackie Dinkins,1972,1972,F,Voorhees College,6-5,210,"January 22, 1950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,/players/d/dinneha01.html,Harry Dinnel,1968,1968,F-G,Pepperdine,6-4,200,"October 9, 1940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,/players/d/dinwibi01.html,Bill Dinwiddie,1968,1972,F,New Mexico Highlands University,6-7,220,"July 15, 1943",,,,,,,,,,1.8,5.1,.352,,,,69,14.9,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,
1092,/players/d/dinwisp01.html,Spencer Dinwiddie,2015,2021,G,Colorado,6-5,215,"April 6, 1993",1.5,3.7,.409,0.1,0.8,.100,1.8,0.0,1.1,1.6,4.5,.352,1.6,2.8,.576,12,13.3,0.3,4.8,0.3,0.6,1.4,2.0,4.6,.446,1.3,3.5,.386,2.6,0.3,2.9,3.4,8.0,.420,4.9,5.9,.830,86,30.1,0.5,13.0,1.1,1.8,3.3
1093,/players/d/dioguik01.html,Ike Diogu,2006,2012,F,Arizona State,6-8,250,"September 11, 1983",2.2,4.5,.477,0.0,0.0,,0.4,0.4,2.2,2.2,4.5,.477,1.9,2.4,.800,59,12.9,1.3,6.2,0.1,1.1,3.4,6.3,10.7,.591,0.5,1.2,.387,1.2,1.7,5.5,6.8,11.9,.571,7.4,9.4,.786,91,35.1,3.4,21.4,0.4,3.4,8.8
1094,/players/d/diopde01.html,DeSagana Diop,2002,2013,C,,7-0,300,"January 30, 1982",0.7,1.9,.351,0.0,0.0,,0.5,1.0,1.9,0.7,1.9,.351,0.1,0.4,.367,80,11.8,0.8,1.5,0.4,0.7,2.7,,,,,,,,,,,,,,,,,,,,,,
1095,/players/d/dischte01.html,Terry Dischinger,1963,1973,F-G,Purdue,6-7,189,"November 21, 1940",,,,,,,,,,7.6,15.2,.496,,,,80,35.2,,20.8,,,,,,,,,,,,,9.0,16.4,.553,,,,70,,,28.3,,,
1096,/players/d/diutefr01.html,Fred Diute,1955,1955,G,St. Bonaventure,6-3,210,"January 9, 1929",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,/players/d/divacvl01.html,Vlade Divac,1990,2005,C,,7-1,243,"February 3, 1968",4.3,7.6,.570,0.1,0.2,.357,1.1,1.5,5.6,4.4,7.8,.565,2.4,3.4,.703,<strong>82</strong>,28.2,2.5,11.2,1.3,1.8,8.1,,,,,,,,,,,,,,,,,,,,,,
1098,/players/d/dixonju01.html,Juan Dixon,2003,2009,G,Maryland,6-3,164,"October 9, 1978",2.6,6.2,.428,0.8,2.8,.298,1.9,0.1,1.7,3.5,9.0,.388,1.6,2.0,.799,71,20.8,0.4,9.4,1.2,1.5,2.1,4.0,7.8,.513,1.7,4.4,.389,2.6,0.2,,5.7,12.1,.468,3.0,3.6,.850,141,28.4,,16.1,2.4,2.5,4.2
1099,/players/d/doddea01.html,Earl Dodd,1950,1950,F,Truman State University,6-5,175,"November 1, 1924",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,/players/d/doleami01.html,Michael Doleac,1999,2008,C,Utah,6-11,262,"June 15, 1977",3.0,6.6,.452,0.0,0.0,.500,0.8,0.4,3.0,3.0,6.6,.452,1.0,1.2,.842,81,16.5,1.1,7.0,0.4,0.8,4.1,3.7,7.5,.496,0.2,0.4,.404,0.6,0.9,,3.9,7.8,.491,3.5,4.5,.784,133,23.5,,11.4,0.5,1.5,6.7
1101,/players/d/dolhojo01.html,Joe Dolhon,1950,1951,G,NYU,6-0,175,"July 9, 1927",,,,,,,,,,1.3,4.3,.304,,,,13,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
1102,/players/d/dollbo01.html,Bob Doll,1947,1950,F-C,Colorado,6-5,195,"August 10, 1919",,,,,,,,,,4.1,15.7,.264,,,,42,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,
1103,/players/d/donalja01.html,James Donaldson,1981,1995,C,Washington State,7-2,275,"August 16, 1957",1.9,3.5,.542,0.0,0.0,,0.6,1.1,3.0,1.9,3.5,.542,1.5,2.5,.594,68,14.4,1.6,5.3,0.1,1.0,4.5,,,,,,,,,,3.4,6.3,.542,,,,84,27.1,,8.5,,,
1104,/players/d/doncilu01.html,Luka Dončić,2019,2021,G-F,,6-7,230,"February 28, 1999",6.7,11.7,.574,2.8,8.9,.316,8.8,0.2,8.1,9.5,20.6,.463,7.0,9.2,.758,61,33.6,1.3,28.8,1.0,4.3,9.4,,,,,,,,,,,,,,,,,,,,,,
1105,/players/d/donhabo01.html,Bob Donham,1951,1954,G-F,Ohio State,6-2,190,"October 11, 1926",,,,,,,,,,3.0,6.3,.487,,,,<strong>66</strong>,30.0,,8.3,,,,,,,,,,,,,5.9,10.6,.557,,,,47,,,15.3,,,
1106,/players/d/donovbi01.html,Billy Donovan,1988,1988,G,Providence,5-11,171,"May 30, 1965",,,,,,,,,,,,,,,,,,,,,,,,,.461,,,.409,4.5,0.1,,3.7,8.0,.461,2.7,3.3,.813,122,24.4,,10.9,1.4,2.2,1.6
1107,/players/d/donovha01.html,Harry Donovan,1950,1950,G,Muhlenberg College,6-2,180,"September 10, 1926",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
